ID,PAINTING,total_fixations,areas_of_interest,visits_to_final_area,isolated_fixations,area_duration_min,area_duration_max,area_duration_mean,area_duration_std,min_fixations_per_area,max_fixations_per_area,mean_fixations_per_area,std_fixations_per_area,last_series_duration,last_series_num_fixations,first_is_longest_duration,first_is_most_fixations,last_is_longest_duration,last_is_most_fixations,total_duration_fixations,fixation_duration_min,fixation_duration_max,fixation_duration_mean,fixation_duration_std,min_dilatation,max_dilatation,mean_dilatation,std_dilatation,instance_area_mean_dilatation_min,instance_area_mean_dilatation_max,instance_area_mean_dilatation_mean,instance_area_mean_dilatation_std,dilatation_range_min,dilatation_range_max,dilatation_range_mean,dilatation_range_std,is_max_dilatation_in_first_instance_area,is_max_dilatation_in_last_instance_area,returns_to_initial_area,times_returns_to_initial_area,n_area_changes_before_first_long_area,initial_instance_area_duration_ms,initial_instance_area_n_fixations,vote,RFLabel
138,11,41,2,10,7,26411,66990,46700.5,28693.68607376892,15,26,20.5,7.7781745930520225,26411.0,15,False,False,False,False,93401,616,7315,2278.073170731708,1585.805195953209,11.090998649597168,40.30154037475586,36.13600355949404,1.2185836823995555,34.735275992239366,37.33617232337831,36.22408984040208,0.5610636450383629,1.5655975341796875,27.57138538360596,7.990550844292891,6.645338767633546,False,False,True,9,2,26411.0,15,27,0.0
260,21,16,2,3,2,7084,88858,47971.0,57822.94992474874,6,10,8.0,2.8284271247461903,88858.0,10,False,False,True,True,95942,693,18172,5996.375,6320.124164128423,29.9973087310791,47.74370574951172,42.37741130305979,1.5523258103669788,39.86247804429796,44.300796917506624,42.073519346866256,1.7022858321770726,5.123912811279297,15.397321701049805,9.506494204203287,4.433467794504166,False,True,True,2,1,7084.0,6,29,0.0
220,14,45,2,8,6,53053,59598,56325.5,4628.013882865954,21,24,22.5,2.1213203435596424,53053.0,24,False,False,False,False,112651,616,9625,2503.3555555555554,1906.7571132393573,16.74717140197754,33.04721450805664,28.557068008548008,0.9201748615827106,27.57837482777554,29.473947004838426,28.41724037017469,0.581061343074806,1.694046020507816,13.555051803588867,4.175536600748698,2.975595816496083,False,False,True,7,1,53053.0,24,35,0.0
293,18,13,2,5,7,15631,68376,42003.5,37296.34717368445,4,9,6.5,3.5355339059327378,68376.0,9,False,False,True,True,84007,770,17787,6462.076923076923,5486.347851129178,39.51766204833984,54.443504333496094,48.40559236507633,1.6001977903270588,44.38690333680873,52.723957433933165,48.61854380914328,2.868202023651228,1.243061065673828,10.759429931640618,6.509462992350261,3.781108144635919,False,False,True,4,7,68376.0,9,41,0.0
238,21,39,2,10,10,29876,69069,49472.5,27713.63607504436,11,28,19.5,12.020815280171307,69069.0,28,False,False,True,True,98945,616,9779,2537.051282051282,2084.467519393432,47.11015319824219,54.15257263183594,50.74497248480863,0.6559881735137203,47.9612185160319,52.51537291208903,50.5753184487905,1.3244260534541852,0.9680824279785084,6.548248291015625,3.3371493690892264,1.6722124066572366,False,False,True,9,2,69069.0,28,19,0.0
209,47,29,2,6,5,35266,39424,37345.0,2940.1499961736645,12,17,14.5,3.5355339059327378,39424.0,17,False,False,False,False,74690,616,8855,2575.5172413793102,2091.752078670101,35.70864819881754,57.15774124854142,46.61645759714599,2.6868470673141096,41.12122704005352,52.698143138329975,46.90181194622294,4.579814169852539,5.367515487183539,17.00565833302784,10.571279509529036,4.238986121652625,False,True,True,5,2,35266.0,12,31,0.0
220,15,48,6,9,35,7161,30646,18749.5,8786.472665410165,5,12,8.0,3.286335345030997,26642.0,12,False,False,False,False,112497,693,7546,2343.6875,1487.405926311866,25.20352554321289,34.25592041015625,28.161377491460243,0.9986141359259344,27.200945347646545,29.23645523616246,28.16082532396745,0.5231686446677006,0.8029613494873011,8.959228515625,3.267489130904034,1.7972004756500544,False,False,True,10,17,30646.0,12,12,0.0
220,4,50,6,8,37,2772,31031,19173.0,10602.091944517364,2,14,8.333333333333334,4.033195589934446,17094.0,8,False,False,False,False,115038,616,8855,2300.76,1484.0333149899295,22.40861701965332,32.01448440551758,27.716858253153884,0.8490548136871303,26.459636576035443,28.941886040845866,27.712492008199792,0.5979277233639263,1.409681320190426,9.48846435546875,3.402168185211892,1.6812829126747948,False,False,True,5,8,18634.0,8,32,0.0
246,21,31,2,2,2,6468,80619,43543.5,52432.674931763686,2,29,15.5,19.091883092036785,6468.0,2,False,False,False,False,87087,693,9779,2809.2580645161293,1995.956345009278,45.64836502075195,64.0412826538086,57.92312568019318,1.369389889310069,57.72597138128492,61.526295588566704,59.23081335877116,1.8500069905343248,4.858539581298828,18.39291763305664,10.12818431854248,5.805145095467452,False,False,True,1,1,80619.0,29,4,0.0
351,20,17,2,2,1,924,62755,31839.5,43721.11938754542,1,16,8.5,10.606601717798211,62755.0,16,True,True,False,False,63679,616,12012,3745.823529411765,3758.7261511596935,13.098114013671877,51.69757843017578,41.90927646308929,5.1550544889412135,36.83491563796997,42.5806086107129,40.4554904517668,3.151275914476526,16.189495086669922,34.8472557067871,23.336922963460285,10.064999353960957,False,True,True,1,1,62755.0,16,4,0.0
230,22,40,2,6,1,21560,90937,56248.5,49056.94715837911,13,27,20.0,9.899494936611664,90937.0,27,False,False,False,False,112497,770,6853,2812.425,1656.9789607240195,17.568918228149414,44.1424446105957,37.53218538598274,2.248578628329867,34.30541952582937,39.85335312754545,37.77974912377227,1.4440970422958168,4.415637969970703,25.83351707458496,18.06807379289107,6.305260152498491,False,False,True,5,1,90937.0,27,24,0.0
163,23,41,2,5,3,37807,48510,43158.5,7568.163879039618,19,22,20.5,2.1213203435596424,37807.0,22,False,False,False,False,86317,693,10934,2105.292682926829,1859.483022830572,30.712867736816406,49.02045822143555,40.4887921792549,1.6983242471897655,35.51263639726839,43.63596585591634,40.41254781135386,2.590170453112049,2.45635986328125,13.898551940917963,8.950723648071289,3.631497704630789,False,False,True,4,2,48510.0,19,12,0.0
412,1,21,4,5,12,3927,61061,25583.25,25418.039006120565,2,9,5.25,2.98607881119482,61061.0,9,False,False,False,True,102333,616,14014,4873.0,3987.0941172738826,15.97546672821045,41.51279067993164,35.26797509764756,2.322106318662979,33.089309960031656,37.15308329264323,35.544607861440035,1.267307718477308,2.6168251037597656,22.79971408843994,9.823132133483886,4.594640493887958,False,False,True,3,2,26257.0,6,34,0.0
138,14,35,2,5,2,13321,67452,40386.5,38276.397172409,9,26,17.5,12.020815280171307,13321.0,9,False,False,False,False,80773,616,7007,2307.8,1594.0264371562166,20.85643577575684,39.59463119506836,36.87266911752571,0.8982417967916164,36.40661301979652,37.63890647888184,36.98323896779998,0.4362770655312575,2.091594696044936,18.63838386535644,6.463412857055664,5.652613626204595,False,False,True,4,1,67452.0,26,34,0.0
205,10,28,2,4,4,9933,66451,38192.0,39964.26105910129,5,23,14.0,12.727922061357855,66451.0,23,False,False,True,True,76384,693,7084,2728.0,1746.141969536778,18.83990182338269,56.5998573244457,44.86764890222272,8.720430755819608,44.18843982711988,49.91151502861975,46.07201398809588,1.7253319233593212,18.10258701178017,37.75995550106301,21.94265812665773,6.550296083279961,False,True,True,3,1,9933.0,5,42,1.0
139,1,21,2,2,1,616,87087,43851.5,61144.23047598195,1,20,10.5,13.435028842544405,87087.0,20,True,True,False,False,87703,616,10857,4176.333333333333,3239.6696333628424,33.01322937011719,43.025123596191406,38.2924914216183,0.8302353193190294,38.13352222615343,41.18127870559693,39.15751318111568,1.7526741801858554,0.9100914001464844,10.01189422607422,6.092722574869792,4.680593033601024,True,False,True,1,1,87087.0,20,25,0.0
229,2,21,3,5,12,25179,43120,36190.0,9641.617654729936,6,8,7.0,1.0,25179.0,6,False,False,False,False,108570,924,13475,5170.0,3171.7351245020445,47.78190612792969,57.49100875854492,53.23224584183894,1.136578992267427,51.8475963786497,54.37719509856114,53.18780708684301,0.6865534535962623,0.8346786499023438,8.089332580566406,4.468400955200194,1.743927059465079,False,True,True,4,9,43120.0,7,7,0.0
220,22,49,2,13,11,55363,58366,56864.5,2123.4416639032024,20,29,24.5,6.363961030678928,55363.0,20,False,False,False,False,113729,770,9779,2321.0,1919.216311414636,22.286392211914062,32.04387283325195,25.699039858481733,0.980470345769431,24.45626711845398,27.029080345517112,25.650929348873515,0.5798831967777465,0.9662055969238316,9.341669082641602,3.760180913485013,1.6884422326782709,False,False,True,12,3,58366.0,29,14,0.0
291,9,38,2,4,1,41580,74767,58173.5,23466.75274723795,13,25,19.0,8.48528137423857,74767.0,25,False,False,False,False,116347,616,7931,3061.7631578947367,1666.960406381571,47.62568283081055,64.71599578857422,57.71333250663647,3.186083792615793,55.929391248839465,59.84759139573454,58.11264369219355,1.3075178606530629,6.20787429809571,16.963459014892578,11.546175820486884,3.465800712913612,False,False,True,3,1,74767.0,25,44,1.0
238,15,58,2,9,9,30800,67298,49049.0,25807.98329974661,20,38,29.0,12.727922061357855,67298.0,38,False,False,True,True,98098,616,5159,1691.344827586207,921.8547389418892,34.80424118041992,51.98907852172852,45.99842181654552,1.3589413800274972,43.309389664392185,49.14189692905971,46.209954784874256,1.6502894372037344,1.721271514892564,14.338565826416016,6.19242117140028,3.810435049560458,False,False,True,8,1,30800.0,20,20,0.0
220,11,44,2,9,8,40656,71841,56248.5,22051.124971302484,17,27,22.0,7.071067811865476,71841.0,27,False,False,False,False,112497,847,7623,2556.75,1558.5632639307328,24.55812263488769,34.3412971496582,29.13516328409268,1.067967981494499,28.265624606468435,30.284854429739493,29.35634754363716,0.6583460193733526,1.2096652984619212,8.467420578002926,4.66559544731589,2.1481256820103485,False,False,True,8,1,71841.0,27,31,0.0
229,20,20,2,4,3,29337,64526,46931.5,24882.380523173422,9,11,10.0,1.4142135623730951,64526.0,11,False,False,False,True,93863,616,15631,4693.15,4083.062115554169,42.79130172729492,57.24320602416992,50.533106014684265,1.6577690468879986,46.3355065061335,52.22373952186052,50.2367738162737,1.958973075462815,1.6404266357421946,12.10053253173828,8.00620106288365,3.579180217924565,False,False,True,3,2,64526.0,11,26,0.0
217,47,39,2,7,4,36575,81158,58866.5,31524.941625639847,14,25,19.5,7.7781745930520225,36575.0,14,False,False,False,False,117733,616,12782,3018.794871794872,2664.91084258374,50.02337646484375,56.62689971923828,53.37820824062791,0.8164883184415662,52.05670919173803,54.54703364652746,53.43686649362012,0.785708432395183,1.8606834411621087,5.900177001953118,3.860843951885518,1.2552406448515898,False,False,True,6,2,36575.0,14,4,0.0
291,10,34,3,4,0,25102,56672,38910.66666666666,16151.900982030978,7,16,11.333333333333334,4.509249752822894,56672.0,16,False,False,True,True,116732,616,10395,3433.294117647059,2420.0860056018264,31.92012405395508,65.6240005493164,58.9794126739106,3.057001109794568,57.66847005265343,59.94691099332339,58.81777650848946,0.803940809508509,7.686843872070312,33.70387649536133,12.23804389105903,8.19643132238742,False,True,True,2,1,34958.0,11,37,0.0
412,18,22,2,2,1,8008,101871,54939.5,66371.1638025129,3,19,11.0,11.31370849898476,8008.0,3,True,True,False,False,109879,847,28182,4994.5,6109.296536154278,19.452836990356445,41.30815124511719,35.375351596628896,2.541008726831327,34.23726530403927,36.92075054250282,35.19354476703631,1.1856627831581017,10.6778736114502,19.96357536315918,14.510949611663818,4.336144427081847,False,True,True,1,1,101871.0,19,29,0.0
139,18,14,3,2,4,15554,57365,31416.0,22657.24182242843,2,8,4.666666666666667,3.055050463303893,21329.0,2,False,False,False,False,94248,1232,15939,6732.0,4667.800157214564,30.60722923278809,41.06320571899414,37.92258683343378,0.9173590625933928,37.44754933714552,39.6527104769352,38.50369108297675,0.8179665480965846,2.274768829345703,9.752134323120114,5.255564371744793,2.9212201176165906,False,False,True,2,4,15554.0,4,15,0.0
409,21,45,2,11,13,53053,54439,53746.0,980.0499987245548,19,26,22.5,4.949747468305833,53053.0,19,False,False,False,False,107492,616,16863,2388.711111111111,2567.298922127214,28.1445541381836,56.880401611328125,51.160573316575615,1.2895323041768605,44.56377222161544,54.60106745633212,51.48780140907613,2.3545584400178328,1.761932373046875,24.09046554565429,6.846676046198064,6.481023920785641,False,True,True,10,1,54439.0,26,21,0.0
222,10,46,4,12,20,2695,47586,29317.75,18961.22719964788,3,17,11.5,6.027713773341708,34265.0,17,False,False,False,False,117271,616,10549,2549.3695652173915,2412.2968341275973,29.026443481445312,54.42939758300781,48.80871900044251,1.216483692595974,44.65449980327061,52.24275278363909,48.82039752871937,2.209597567035825,1.362556457519524,20.91741561889648,5.129158274332681,4.447117232066752,False,False,True,9,5,47586.0,14,45,1.0
351,13,11,2,4,3,39193,48895,44044.0,6860.349991071884,5,6,5.5,0.7071067811865476,39193.0,6,False,False,False,False,88088,1386,35266,8008.0,9467.806778763495,36.993072509765625,53.3033332824707,44.009791132525145,4.24991773177723,42.739360109687375,45.39424206459359,43.943822372332974,1.0522808106002246,9.152961730957031,13.489883422851562,11.560688018798828,1.4980362919099075,False,True,True,3,3,39193.0,6,26,0.0
412,20,33,2,9,7,50974,53207,52090.5,1578.9694423895603,16,17,16.5,0.7071067811865476,53207.0,16,False,False,False,False,104181,616,7546,3157.0,1737.6257508451008,18.990386962890625,41.48230743408203,33.64635969179244,2.064138813839982,29.545644960905378,37.27641930299647,33.317972072207816,2.24484957653864,3.5602149963378977,20.529167175292976,9.556632546817555,3.8285711459223535,False,False,True,8,1,53207.0,16,32,0.0
229,13,32,2,4,0,18557,73304,45930.5,38711.97494961992,6,26,16.0,14.142135623730953,73304.0,26,False,False,False,False,91861,616,9856,2870.65625,2377.987718156175,39.38297653198242,51.64599990844727,46.452414009933285,0.9984109945357,45.10743222171949,49.31949886000983,47.0796446318952,1.3729718299850893,4.216651916503906,8.4247055053711,6.568143572126119,1.6093571369648896,False,True,True,3,1,73304.0,26,12,0.0
136,2,26,2,4,2,29183,45738,37460.5,11706.152762543294,7,19,13.0,8.48528137423857,29183.0,7,False,False,False,False,74921,770,8008,2881.576923076923,2153.9280428663706,22.565013885498047,40.2591552734375,36.46726083802604,1.1455334300687714,34.01584925596741,37.30987227196937,35.775253178998845,1.189332949643952,3.888622283935547,17.694141387939453,7.675630296979634,4.63257758215538,False,False,True,3,1,29183.0,7,24,0.0
222,2,49,3,6,13,28413,49742,39244.333333333336,10668.414143317335,10,21,16.333333333333332,5.686240703077327,28413.0,10,False,False,False,False,117733,616,11165,2402.714285714286,2108.613495878275,32.93421936035156,53.50946807861328,45.369725689806,1.110841743911294,37.404317974985695,50.5864292363816,45.12807516861803,3.661526691709008,0.9643821716308594,18.1406478881836,5.362294921875002,3.847367937843224,False,False,True,8,4,49742.0,18,14,0.0
163,22,33,3,4,1,2695,54670,28464.33333333333,25990.2471387506,2,22,11.0,10.14889156509222,54670.0,22,False,False,False,False,85393,616,9548,2587.6666666666665,2021.9776468019293,31.41713523864746,49.94497299194336,40.97609112465946,1.7275936831491987,37.1558308320887,44.0880262110169,40.53946479825652,2.845355138788461,2.4839019775390625,18.05384063720703,10.165434428623744,4.900271526617365,False,False,True,3,2,54670.0,22,15,0.0
139,10,27,2,3,1,33649,49665,41657.0,11325.022207483746,11,16,13.5,3.5355339059327378,33649.0,11,False,False,False,False,83314,924,6622,3085.703703703704,1633.1270809946366,28.031259536743164,39.428035736083984,35.391269437947805,1.1328999436437206,34.22411073429748,37.42094151708183,36.09234789847075,1.2807354717910022,2.821666717529297,11.39677619934082,6.203409957885741,3.3993778450106,False,False,True,2,1,33649.0,11,39,0.0
264,22,12,2,4,4,37499,75306,56402.5,26733.586076319803,4,8,6.0,2.8284271247461903,75306.0,8,False,False,True,True,112805,770,19789,9400.416666666666,5071.006417204905,40.43614959716797,55.8494873046875,49.98161493119,1.6478648381230243,45.69937239893225,51.68937050455316,49.56120598716442,2.209668397706491,3.344085693359375,11.58523941040039,7.188912527901786,3.088257553384017,False,True,True,3,3,75306.0,8,24,0.0
350,21,15,3,3,0,3311,72842,27001.33333333333,39706.64856586783,2,9,5.0,3.605551275463989,72842.0,9,False,False,False,False,81004,693,31185,5400.266666666666,8617.656297779964,30.10457992553711,48.8482666015625,46.01040953847824,1.2275650272901284,44.80820865631104,46.69678069927075,45.93061108773702,0.7428327795362802,2.001617431640625,18.74368667602539,9.090187072753904,6.7421660216288855,False,True,True,2,1,72842.0,9,13,0.0
260,22,36,4,2,14,1309,73689,23542.75,33872.02927072228,2,22,9.0,9.451631252505216,4928.0,2,False,False,False,False,94171,616,12705,2615.861111111112,2526.356881844773,22.74634552001953,44.18569564819336,37.92192190612666,1.7977408456045685,31.32505798339844,40.73232061212713,37.89726866423552,2.141455334454117,3.1143646240234446,15.903877258300792,7.564160823822021,4.343829334442835,False,False,True,9,9,73689.0,22,20,0.0
310,13,23,3,7,13,20867,53361,36010.333333333336,16359.072386090029,5,9,7.666666666666667,2.309401076758503,20867.0,9,False,False,False,False,108031,616,18942,4697.0,4655.447346925965,41.07813262939453,51.38213348388672,45.80468138383309,1.0390214008902146,44.41180257155036,47.367883845738,45.95962764409315,0.872728167618807,1.4423294067382812,10.304000854492188,4.015894889831543,2.077889690240387,False,False,True,6,1,20867.0,9,10,0.0
238,4,42,5,9,26,4928,36652,19619.6,12314.151424276057,3,12,8.4,4.098780306383839,36652.0,11,False,False,True,True,98098,693,6776,2335.6666666666665,1620.1419339609915,39.56627655029297,50.79498291015625,45.92642737140719,1.366282040183033,42.82288699679904,47.8106183052063,45.91917601839734,1.4589096658386178,1.2177238464355469,9.741363525390618,4.528339624404907,2.013980573707056,False,False,True,7,3,17787.0,11,23,0.0
